Batting Team,Bowling Team,Venue,P_Low,P_Competitive,P_High
Chennai Super Kings,Mumbai Indians,Arun Jaitley Stadium,0.42406099848132867,0.34666897682767944,0.22927002469099186
Chennai Super Kings,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",0.39374245717771095,0.40735755443096183,0.19889998839132725
Chennai Super Kings,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4719079277085977,0.28233832051707947,0.2457537517743228
Chennai Super Kings,Mumbai Indians,Eden Gardens,0.4973764790823197,0.25333784283192695,0.24928567808575333
Chennai Super Kings,Mumbai Indians,"Ekana Cricket Stadium, Lucknow",0.4579080421328873,0.36318434112854286,0.17890761673856975
Chennai Super Kings,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,0.3895554363827054,0.49862629589277446,0.11181826772452007
Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,0.41349379918857554,0.37068064472727674,0.21582555608414766
Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,0.42587797088430085,0.22205868606650353,0.3520633430491955
Chennai Super Kings,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37115932236198423,0.34718530501997347,0.28165537261804235
Chennai Super Kings,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",0.4040728384598186,0.46130265546285054,0.13462450607733084
Chennai Super Kings,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",0.4109540912228482,0.260120570193546,0.3289253385836059
Chennai Super Kings,Mumbai Indians,Sawai Mansingh Stadium,0.4856135986089987,0.22242361026047747,0.2919627911305238
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,0.4010279991727325,0.3291220838782356,0.2698499169490319
Chennai Super Kings,Royal Challengers Bengaluru,Arun Jaitley Stadium,0.41295000466108606,0.2785779163831386,0.3084720789557753
Chennai Super Kings,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0.39189757866049174,0.33457899400456886,0.2735234273349394
Chennai Super Kings,Royal Challengers Bengaluru,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.45182776753738546,0.22307352729410274,0.32509870516851175
Chennai Super Kings,Royal Challengers Bengaluru,Eden Gardens,0.47330461250403894,0.19893817279701556,0.32775721469894564
Chennai Super Kings,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",0.4557212308979455,0.2982707522254561,0.2460080168765984
Chennai Super Kings,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,0.40768979193188015,0.43062407786595774,0.16168613020216221
Chennai Super Kings,Royal Challengers Bengaluru,M Chinnaswamy Stadium,0.4063508974202747,0.3006039583522105,0.29304514422751476
Chennai Super Kings,Royal Challengers Bengaluru,MA Chidambaram Stadium,0.3887336564592229,0.1672620041540533,0.44400433938672373
Chennai Super Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.354562520281556,0.2736883749083129,0.3717491048101311
Chennai Super Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",0.4162492666021174,0.3921410802332546,0.191609653164628
Chennai Super Kings,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal",0.38048895154131807,0.19874032821641788,0.4207707202422641
Chennai Super Kings,Royal Challengers Bengaluru,Sawai Mansingh Stadium,0.45276518407722,0.17112979619881485,0.37610501972396515
Chennai Super Kings,Royal Challengers Bengaluru,Wankhede Stadium,0.38358964139346824,0.259783619132594,0.3566267394739377
Chennai Super Kings,Kolkata Knight Riders,Arun Jaitley Stadium,0.4243434804061927,0.3556070005836779,0.2200495190101295
Chennai Super Kings,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",0.39291797184592003,0.41670771582612287,0.19037431232795715
Chennai Super Kings,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.473305992441119,0.2902823816578286,0.23641162590105239
Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,0.4992867663069887,0.26069397886763096,0.2400192548253804
Chennai Super Kings,Kolkata Knight Riders,"Ekana Cricket Stadium, Lucknow",0.4570823540500706,0.37162884935710794,0.17128879659282162
Chennai Super Kings,Kolkata Knight Riders,Himachal Pradesh Cricket Association Stadium,0.3864840583373752,0.5071116809258254,0.1064042607367994
Chennai Super Kings,Kolkata Knight Riders,M Chinnaswamy Stadium,0.4132928239074167,0.37979994191689526,0.20690723417568807
Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,0.42966338508570623,0.2296556085916294,0.34068100632266446
Chennai Super Kings,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37219886367647836,0.35689636570764527,0.27090477061587637
Chennai Super Kings,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0.4016315637668116,0.470024237172167,0.12834419906102146
Chennai Super Kings,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0.4138133439529139,0.26850476714276955,0.31768188890431653
Chennai Super Kings,Kolkata Knight Riders,Sawai Mansingh Stadium,0.4887147749399375,0.22946245498431242,0.2818227700757501
Chennai Super Kings,Kolkata Knight Riders,Wankhede Stadium,0.4021395267169111,0.33831808353557546,0.25954238974751354
Chennai Super Kings,Sunrisers Hyderabad,Arun Jaitley Stadium,0.4235709162712708,0.33843702323405606,0.2379920604946732
Chennai Super Kings,Sunrisers Hyderabad,"Barsapara Cricket Stadium, Guwahati",0.3942973749227625,0.39870575114787393,0.20699687392936353
Chennai Super Kings,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4703750556701171,0.2750565069964628,0.25456843733342016
Chennai Super Kings,Sunrisers Hyderabad,Eden Gardens,0.49536859217935175,0.24660869167276736,0.25802271614788086
Chennai Super Kings,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.45845493186585906,0.3553944001550624,0.18615066797907856
Chennai Super Kings,Sunrisers Hyderabad,Himachal Pradesh Cricket Association Stadium,0.39225767106256526,0.49072981056069026,0.11701251837674456
Chennai Super Kings,Sunrisers Hyderabad,M Chinnaswamy Stadium,0.41345809317822774,0.3622659308511018,0.22427597597067053
Chennai Super Kings,Sunrisers Hyderabad,MA Chidambaram Stadium,0.422165401275693,0.2151445327239213,0.3626900660003856
Chennai Super Kings,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3699749801514128,0.338250466582463,0.29177455326612434
Chennai Super Kings,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.4061645060006729,0.4532036007325528,0.1406318932667743
Chennai Super Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0.40808716797925176,0.25246397442400087,0.33944885759674737
Chennai Super Kings,Sunrisers Hyderabad,Sawai Mansingh Stadium,0.48251235099999057,0.21600488230893627,0.30148276669107305
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,0.3997701721739449,0.320669609486789,0.2795602183392661
Chennai Super Kings,Rajasthan Royals,Arun Jaitley Stadium,0.42437813711198064,0.3582711662619966,0.2173506966260227
Chennai Super Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",0.3926284412895095,0.4194860198286496,0.18788553888184084
Chennai Super Kings,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47366962343744745,0.2926579298775624,0.2336724466849902
Chennai Super Kings,Rajasthan Royals,Eden Gardens,0.49980229470454024,0.26289678714168113,0.2373009181537787
Chennai Super Kings,Rajasthan Royals,"Ekana Cricket Stadium, Lucknow",0.4567904578583288,0.37414338908060724,0.1690661530610641
Chennai Super Kings,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,0.3855418298003564,0.5096237052589508,0.1048344649406926
Chennai Super Kings,Rajasthan Royals,M Chinnaswamy Stadium,0.4131854615432294,0.38251471678565974,0.204299821671111
Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,0.43074202511246557,0.23193807236126007,0.33731990252627436
Chennai Super Kings,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37245956047438805,0.3597926577844892,0.26774778174112274
Chennai Super Kings,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",0.40087061133951435,0.47260980002724234,0.12651958863324334
Chennai Super Kings,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",0.414614527035727,0.27101798490357104,0.314367488060702
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,0.48958572537134437,0.23157464185664062,0.278839632772015
Chennai Super Kings,Rajasthan Royals,Wankhede Stadium,0.40242014199407894,0.3410627166271047,0.25651714137881637
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,0.42282847888943026,0.3299322888799236,0.24723923223064626
Chennai Super Kings,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",0.3946590113488306,0.3897261014713622,0.21561488717980715
Chennai Super Kings,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.46854098961352597,0.26756794695011904,0.2638910634363549
Chennai Super Kings,Delhi Capitals,Eden Gardens,0.4930408877302416,0.23970202519028266,0.2672570870794757
Chennai Super Kings,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",0.45879906735993126,0.34733241251974184,0.19386852012032688
Chennai Super Kings,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,0.3949161662858775,0.48248605198132405,0.12259778173279845
Chennai Super Kings,Delhi Capitals,M Chinnaswamy Stadium,0.4131936873490194,0.35355625778259603,0.23325005486838465
Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadium,0.41810323302491936,0.20808465626355704,0.3738121107115237
Chennai Super Kings,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.368520035983484,0.32903038734994355,0.3024495766665726
Chennai Super Kings,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.40816131493973135,0.44476651034393716,0.14707217471633147
Chennai Super Kings,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal",0.4048900184227873,0.24462024760050163,0.3504897339767111
Chennai Super Kings,Delhi Capitals,Sawai Mansingh Stadium,0.47906038407095874,0.2094374041088608,0.31150221182018045
Chennai Super Kings,Delhi Capitals,Wankhede Stadium,0.3982318389453124,0.3119552148657168,0.2898129461889707
Chennai Super Kings,Punjab Kings,Arun Jaitley Stadium,0.4224158684583417,0.32611426662796883,0.25146986491368956
Chennai Super Kings,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0.39474979738251953,0.3856811115101653,0.2195690911073152
Chennai Super Kings,Punjab Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4676338987970841,0.26421743140839044,0.2681486697945256
Chennai Super Kings,Punjab Kings,Eden Gardens,0.4919113354872933,0.23661625799465769,0.27147240651804916
Chennai Super Kings,Punjab Kings,"Ekana Cricket Stadium, Lucknow",0.4588789335781651,0.3437081985810389,0.197412867840796
Chennai Super Kings,Punjab Kings,Himachal Pradesh Cricket Association Stadium,0.3960639321675966,0.47875589029086196,0.1251801775415413
Chennai Super Kings,Punjab Kings,M Chinnaswamy Stadium,0.4129983630956152,0.34964084866862666,0.2373607882357581
Chennai Super Kings,Punjab Kings,MA Chidambaram Stadium,0.4162050116678006,0.20494287380361215,0.37885211452858725
Chennai Super Kings,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3677896291531931,0.3248952541839435,0.3073151166628635
Chennai Super Kings,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.40900170870014124,0.44095507511013,0.15004321618972885
Chennai Super Kings,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal",0.4033769464418077,0.24112119637276289,0.3555018571854293
Chennai Super Kings,Punjab Kings,Sawai Mansingh Stadium,0.47742838303971236,0.20651005718562002,0.3160615597746676
Chennai Super Kings,Punjab Kings,Wankhede Stadium,0.39746145499776403,0.30804933355291647,0.2944892114493195
Chennai Super Kings,Gujarat Titans,Arun Jaitley Stadium,0.4165942884677863,0.29256198025649244,0.29084373127572133
Chennai Super Kings,Gujarat Titans,"Barsapara Cricket Stadium, Guwahati",0.39353691986077727,0.34975742109128033,0.2567056590479424
Chennai Super Kings,Gujarat Titans,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.45736712315882627,0.23506903541630633,0.3075638414248673
Chennai Super Kings,Gujarat Titans,Eden Gardens,0.47967229592557953,0.20988306074906898,0.3104446433253515
Chennai Super Kings,Gujarat Titans,"Ekana Cricket Stadium, Lucknow",0.45748498479587424,0.3117048913582527,0.23081012384587296
Chennai Super Kings,Gujarat Titans,Himachal Pradesh Cricket Association Stadium,0.4048208763333035,0.4451298694611739,0.15004925420552265
Chennai Super Kings,Gujarat Titans,M Chinnaswamy Stadium,0.4091476840567006,0.3150858746798779,0.2757664412634214
Chennai Super Kings,Gujarat Titans,MA Chidambaram Stadium,0.3975497792427373,0.17807052314358493,0.42437969761367766
Chennai Super Kings,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3592639705522777,0.28869054178238857,0.3520454876653337
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.4147760684514714,0.40677842957814053,0.178445501970388
Chennai Super Kings,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal",0.3880029467975677,0.210976625334539,0.40102042786789327
Chennai Super Kings,Gujarat Titans,Sawai Mansingh Stadium,0.460865933653391,0.18133539448514283,0.3577986718614662
Chennai Super Kings,Gujarat Titans,Wankhede Stadium,0.3885111683772619,0.2739073996174637,0.33758143200527446
Chennai Super Kings,Lucknow Super Giants,Arun Jaitley Stadium,0.4160777789723954,0.29039395243720045,0.2935282685904041
Chennai Super Kings,Lucknow Super Giants,"Barsapara Cricket Stadium, Guwahati",0.39332840218509113,0.3474123345096892,0.25925926330521964
Chennai Super Kings,Lucknow Super Giants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4565581643347215,0.23320350062282322,0.31023833504245524
Chennai Super Kings,Lucknow Super Giants,Eden Gardens,0.4787350906210131,0.20817879222306024,0.3130861171559266
Chennai Super Kings,Lucknow Super Giants,"Ekana Cricket Stadium, Lucknow",0.4572592022284802,0.3096261958288053,0.2331146019427145
Chennai Super Kings,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,0.4052979867280608,0.4429010941597253,0.1518009191122138
Chennai Super Kings,Lucknow Super Giants,M Chinnaswamy Stadium,0.40876174663398995,0.3128438003345673,0.2783944530314427
Chennai Super Kings,Lucknow Super Giants,MA Chidambaram Stadium,0.39622298709143877,0.17637972271114555,0.4273972901974157
Chennai Super Kings,Lucknow Super Giants,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.358580203066271,0.2863608671030407,0.35505892983068843
Chennai Super Kings,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",0.41504275790918144,0.4045251565597977,0.18043208553102089
Chennai Super Kings,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal",0.3868808298687378,0.20906676434993182,0.40405240578133045
Chennai Super Kings,Lucknow Super Giants,Sawai Mansingh Stadium,0.4596568252490737,0.17974224314266618,0.36060093160826023
Chennai Super Kings,Lucknow Super Giants,Wankhede Stadium,0.38779507270420216,0.27171337286514097,0.3404915544306569
Mumbai Indians,Chennai Super Kings,Arun Jaitley Stadium,0.42718181398918365,0.3361702457643603,0.23664794024645613
Mumbai Indians,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",0.39784895722516567,0.39622476869081713,0.20592627408401729
Mumbai Indians,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47403895747775693,0.2730149675231866,0.2529460749990566
Mumbai Indians,Chennai Super Kings,Eden Gardens,0.49903563902714126,0.24468438547332821,0.25627997549953047
Mumbai Indians,Chennai Super Kings,"Ekana Cricket Stadium, Lucknow",0.4621429580121244,0.35284588194957306,0.18501116003830248
Mumbai Indians,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,0.3958405970165115,0.48773745800540896,0.11642194497807963
Mumbai Indians,Chennai Super Kings,M Chinnaswamy Stadium,0.4170529895662383,0.35990014049195235,0.22304686994180922
Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,0.425717683622502,0.2136801347857982,0.3606021815916998
Mumbai Indians,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37341254777612504,0.33624027964329395,0.290347172580581
Mumbai Indians,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",0.409777487514332,0.4503335056453426,0.1398890068403255
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",0.41161923781941345,0.2508054226113359,0.3375753395692506
Mumbai Indians,Chennai Super Kings,Sawai Mansingh Stadium,0.486157104842252,0.214351512319337,0.2994913828384111
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,0.4033066900609104,0.3186233678426925,0.2780699420963971
Mumbai Indians,Royal Challengers Bengaluru,Arun Jaitley Stadium,0.41636099279833944,0.27623628618315876,0.3074027210185018
Mumbai Indians,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0.39534162055971744,0.33194039749227183,0.27271798194801067
Mumbai Indians,Royal Challengers Bengaluru,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.45522755147810456,0.22103708093805113,0.3237353675838443
Mumbai Indians,Royal Challengers Bengaluru,Eden Gardens,0.4766892492710464,0.19704899584892274,0.3262617548800309
Mumbai Indians,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",0.45929981618781474,0.2956440616360598,0.24505612217612555
Mumbai Indians,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,0.411391645854811,0.4273516851601574,0.16125666898503155
Mumbai Indians,Royal Challengers Bengaluru,M Chinnaswamy Stadium,0.40978366719044523,0.29813268902955586,0.2920836437799989
Mumbai Indians,Royal Challengers Bengaluru,MA Chidambaram Stadium,0.3918404592148192,0.16581198191839078,0.44234755886679
Mumbai Indians,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3577275187605872,0.2715672259921787,0.37070525524723397
Mumbai Indians,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",0.41990678309534213,0.3890480388937877,0.19104517801087023
Mumbai Indians,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal",0.3836265694772854,0.1970670934495337,0.4193063370731809
Mumbai Indians,Royal Challengers Bengaluru,Sawai Mansingh Stadium,0.4560500970096367,0.16952222443130954,0.3744276785590537
Mumbai Indians,Royal Challengers Bengaluru,Wankhede Stadium,0.386855395500629,0.2576647633211019,0.35547984117826914
Mumbai Indians,Kolkata Knight Riders,Arun Jaitley Stadium,0.427954215963399,0.3527049524921461,0.21934083154445488
Mumbai Indians,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",0.39652716378618075,0.413584327175741,0.18988850903807827
Mumbai Indians,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47690555143497365,0.2876554013392694,0.235439047225757
Mumbai Indians,Kolkata Knight Riders,Eden Gardens,0.5028573688087872,0.2582184350769884,0.2389241961142245
Mumbai Indians,Kolkata Knight Riders,"Ekana Cricket Stadium, Lucknow",0.46083117491949716,0.368483713320361,0.1706851117601419
Mumbai Indians,Kolkata Knight Riders,Himachal Pradesh Cricket Association Stadium,0.39023802497433857,0.5035737636294132,0.10618821139624822
Mumbai Indians,Kolkata Knight Riders,M Chinnaswamy Stadium,0.41691339873886946,0.3767943333772586,0.20629226788387195
Mumbai Indians,Kolkata Knight Riders,MA Chidambaram Stadium,0.43302292662571557,0.22762558873056726,0.3393514846437172
Mumbai Indians,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37559802213241283,0.35420269398939647,0.27019928387819064
Mumbai Indians,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0.405386183458317,0.46657647813587005,0.1280373384058129
Mumbai Indians,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0.4172064827984711,0.26623186756064154,0.3165616496408873
Mumbai Indians,Kolkata Knight Riders,Sawai Mansingh Stadium,0.4921948860401535,0.22727661084948095,0.28052850311036553
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,0.40563232738696203,0.33561587066150833,0.2587518019515297
Mumbai Indians,Sunrisers Hyderabad,Arun Jaitley Stadium,0.42714271685970373,0.33564966687848075,0.23720761626181558
Mumbai Indians,Sunrisers Hyderabad,"Barsapara Cricket Stadium, Guwahati",0.39787738699090064,0.39567567537416004,0.20644693763493943
Mumbai Indians,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47393298594847333,0.27255619541923254,0.2535108186322942
Mumbai Indians,Sunrisers Hyderabad,Eden Gardens,0.49889940294978213,0.24426113821586473,0.2568394588343531
Mumbai Indians,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.4621705157529632,0.3523527361410614,0.1854767481059754
Mumbai Indians,Sunrisers Hyderabad,Himachal Pradesh Cricket Association Stadium,0.39600877951335073,0.4872336680949006,0.11675755239174863
Mumbai Indians,Sunrisers Hyderabad,M Chinnaswamy Stadium,0.41704317289921017,0.35936724673992265,0.22358958036086723
Mumbai Indians,Sunrisers Hyderabad,MA Chidambaram Stadium,0.42547322941620785,0.21324624717761692,0.36128052340617534
Mumbai Indians,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37332916245267955,0.33567534619874484,0.29099549134857566
Mumbai Indians,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.4099055981887018,0.4498178791426843,0.14027652266861393
Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0.4114283855063937,0.25032383759906013,0.33824777689454627
Mumbai Indians,Sunrisers Hyderabad,Sawai Mansingh Stadium,0.4859513367547876,0.21394857331400113,0.30010008993121123
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,0.4032184398287153,0.3180894617868084,0.27869209838447623
Mumbai Indians,Rajasthan Royals,Arun Jaitley Stadium,0.42799462668994964,0.35535190892847185,0.21665346438157848
Mumbai Indians,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",0.39624176255125976,0.4163489400285965,0.1874092974201437
Mumbai Indians,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47727551021620296,0.29001161607072884,0.2327128737130683
Mumbai Indians,Rajasthan Royals,Eden Gardens,0.5033790147668654,0.26040158301053856,0.23621940222259605
Mumbai Indians,Rajasthan Royals,"Ekana Cricket Stadium, Lucknow",0.46054418038484635,0.3709828491179197,0.16847297049723395
Mumbai Indians,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,0.3892957890053934,0.5060801503740735,0.10462406062053313
Mumbai Indians,Rajasthan Royals,M Chinnaswamy Stadium,0.41681121239750907,0.37949319335673953,0.2036955942457515
Mumbai Indians,Rajasthan Royals,MA Chidambaram Stadium,0.434109403599281,0.22988756074852026,0.33600303565219874
Mumbai Indians,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37586533108257775,0.35708114617024556,0.2670535227471766
Mumbai Indians,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",0.40462690462441,0.4691532637809226,0.12621983159466732
Mumbai Indians,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",0.4180154966731258,0.26872462173484296,0.31325988159203116
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,0.4930721462213782,0.22936872729759525,0.27755912648102654
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,0.40591954853798967,0.3383420564229505,0.25573839503905976
Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,0.4263798184412766,0.32720407987364997,0.24641610168507352
Mumbai Indians,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",0.3982229408936302,0.3867454612251314,0.21503159788123827
Mumbai Indians,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.47207774485594556,0.2651316066274844,0.26279064851657
Mumbai Indians,Delhi Capitals,Eden Gardens,0.49655172676858056,0.23741860225871186,0.2660296709727075
Mumbai Indians,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",0.46249716111962963,0.3443446489592866,0.19315818992108374
Mumbai Indians,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,0.3986639999990786,0.47901415959782595,0.12232184040309536
Mumbai Indians,Delhi Capitals,M Chinnaswamy Stadium,0.4167598319519447,0.3507132594113669,0.23252690863668837
Mumbai Indians,Delhi Capitals,MA Chidambaram Stadium,0.421384609989316,0.20625129421402313,0.3723640957966609
Mumbai Indians,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.37185043031538395,0.3265161544714058,0.30163341521321024
Mumbai Indians,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.41189396508945303,0.44141506177303846,0.14669097313750845
Mumbai Indians,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal",0.40820454967493597,0.2425462992558193,0.3492491510692448
Mumbai Indians,Delhi Capitals,Sawai Mansingh Stadium,0.48247864308438937,0.20744528239707852,0.3100760745185321
Mumbai Indians,Delhi Capitals,Wankhede Stadium,0.40165679201117893,0.3094374451905631,0.28890576279825786
Mumbai Indians,Punjab Kings,Arun Jaitley Stadium,0.42595777026524034,0.3234130943565389,0.2506291353782206
Mumbai Indians,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0.3983061588259028,0.3827233477259423,0.2189704934481549
Mumbai Indians,Punjab Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4711610237881213,0.261810052709304,0.2670289235025746
Mumbai Indians,Punjab Kings,Eden Gardens,0.49541314409405546,0.23436176338202178,0.27022509252392285
Mumbai Indians,Punjab Kings,"Ekana Cricket Stadium, Lucknow",0.4625689595608079,0.3407451933843223,0.19668584705486997
Mumbai Indians,Punjab Kings,Himachal Pradesh Cricket Association Stadium,0.39980989577572335,0.47529566728158973,0.12489443694268697
Mumbai Indians,Punjab Kings,M Chinnaswamy Stadium,0.4165557179426348,0.34682341992979426,0.23662086212757086
Mumbai Indians,Punjab Kings,MA Chidambaram Stadium,0.419474318066455,0.2031385620127337,0.37738711992081136
Mumbai Indians,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3711090185308824,0.3224087930967043,0.3064821883724133
Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.41273019686636875,0.4376197849722604,0.14965001816137086
Mumbai Indians,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal",0.4066792789338918,0.23907702411363882,0.35424369695246943
Mumbai Indians,Punjab Kings,Sawai Mansingh Stadium,0.4808372448354059,0.20454673589280262,0.3146160192717914
Mumbai Indians,Punjab Kings,Wankhede Stadium,0.4008756691985226,0.3055599527331406,0.29356437806833685
Mumbai Indians,Gujarat Titans,Arun Jaitley Stadium,0.42004643938118,0.2901104441096964,0.2898431165091236
Mumbai Indians,Gujarat Titans,"Barsapara Cricket Stadium, Guwahati",0.39701751088264287,0.3470184765299021,0.25596401258745516
Mumbai Indians,Gujarat Titans,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4608059578075029,0.23292175212980765,0.3062722900626894
Mumbai Indians,Gujarat Titans,Eden Gardens,0.48309252063532615,0.20788566706011077,0.309021812304563
